sortation_center_id,inbound_date,planned_arrival_datetime,actual_arrival_datetime,,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_truck_sequence,actual_truck_sequence,day_of_week,Promotion,TMAX,TMIN,AWND,PRCP,SNOW,RAFT,yesterday_packages,Time Delta,Truck Number,Total Daily Packages,percentage contribution
3863,7/23/2024,7/23/2024 21:00,7/23/2024 21:55,,10,10,413,413,14,15,Tuesday,0,76.4,64.8,5.266666667,0.285544554,0,,,55,,,
3863,7/24/2024,7/24/2024 8:28,7/24/2024 8:36,,4,4,230,230,17,16,Wednesday,0,76.6,62,5.6,0.004482759,0,,,7.999999995,,,
3863,7/24/2024,7/24/2024 8:15,7/24/2024 8:46,,6,6,210,210,16,17,Wednesday,0,76.6,62,5.6,0.004482759,0,,,31,,,
3863,7/24/2024,7/24/2024 18:15,7/24/2024 16:38,,14,14,446,446,4,1,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-96.99999999,,,
3863,7/24/2024,7/24/2024 16:52,7/24/2024 16:43,,12,12,569,569,1,2,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-8.999999998,,,
3863,7/24/2024,7/24/2024 17:30,7/24/2024 17:18,,14,14,568,568,2,3,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-12,,,
3863,7/24/2024,7/24/2024 17:57,7/24/2024 18:00,,5,6,249,322,3,4,Wednesday,0,76.6,62,5.6,0.004482759,0,,,2.999999999,,,
3863,7/24/2024,7/24/2024 18:35,7/24/2024 18:19,,18,18,657,657,5,5,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-16,,,
3863,7/24/2024,7/24/2024 19:15,7/24/2024 18:32,,15,15,588,588,7,6,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-43,,,
3863,7/24/2024,7/24/2024 19:15,7/24/2024 18:36,,8,8,344,344,8,7,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-39,,,
3863,7/24/2024,7/24/2024 19:55,7/24/2024 18:47,,11,11,603,603,12,8,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-68,,,
3863,7/24/2024,7/24/2024 19:05,7/24/2024 18:56,,4,4,182,182,6,9,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-8.999999998,,,
3863,7/24/2024,7/24/2024 19:35,7/24/2024 19:09,,2,3,120,128,9,10,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-25.99999999,,,
3863,7/24/2024,7/24/2024 19:45,7/24/2024 19:10,,15,16,765,848,10,11,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-35,,,
3863,7/24/2024,7/24/2024 19:46,7/24/2024 19:11,,12,12,690,690,11,12,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-35,,,
3863,7/24/2024,7/24/2024 21:08,7/24/2024 20:16,,16,16,593,593,15,13,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-52,,,
3863,7/24/2024,7/24/2024 21:00,7/24/2024 20:40,,10,10,480,480,14,14,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-20,,,
3863,7/24/2024,7/24/2024 20:57,7/24/2024 20:56,,16,17,651,669,13,15,Wednesday,0,76.6,62,5.6,0.004482759,0,,,-1.000000003,,,
3863,7/25/2024,7/25/2024 8:15,7/25/2024 8:16,,5,5,182,182,16,16,Thursday,0,81,59.4,7.166666667,0,0,,,1.000000003,,,
3863,7/25/2024,7/25/2024 8:28,7/25/2024 8:29,,5,5,137,137,17,17,Thursday,0,81,59.4,7.166666667,0,0,,,1.000000003,,,
3863,7/25/2024,7/25/2024 16:52,7/25/2024 16:44,,8,8,425,425,1,1,Thursday,0,81,59.4,7.166666667,0,0,,,-7.999999995,,,
3863,7/25/2024,7/25/2024 18:15,7/25/2024 17:07,,8,9,256,337,3,2,Thursday,0,81,59.4,7.166666667,0,0,,,-68,,,
3863,7/25/2024,7/25/2024 18:20,7/25/2024 17:25,,7,9,394,526,4,3,Thursday,0,81,59.4,7.166666667,0,0,,,-55,,,
3863,7/25/2024,7/25/2024 19:15,7/25/2024 17:43,,13,14,514,519,8,4,Thursday,0,81,59.4,7.166666667,0,0,,,-92.00000001,,,
3863,7/25/2024,7/25/2024 17:57,7/25/2024 17:53,,10,11,506,512,2,5,Thursday,0,81,59.4,7.166666667,0,0,,,-4.000000003,,,
3863,7/25/2024,7/25/2024 19:05,7/25/2024 18:21,,4,6,132,169,6,6,Thursday,0,81,59.4,7.166666667,0,0,,,-44.00000001,,,
3863,7/25/2024,7/25/2024 18:35,7/25/2024 18:23,,15,16,675,782,5,7,Thursday,0,81,59.4,7.166666667,0,0,,,-12,,,
3863,7/25/2024,7/25/2024 19:15,7/25/2024 18:39,,8,10,368,424,7,8,Thursday,0,81,59.4,7.166666667,0,0,,,-36,,,
3863,7/25/2024,7/25/2024 19:35,7/25/2024 18:52,,0,0,0,0,9,9,Thursday,0,81,59.4,7.166666667,0,0,,,-42.99999999,,,
3863,7/25/2024,7/25/2024 19:55,7/25/2024 19:09,,6,9,363,490,12,10,Thursday,0,81,59.4,7.166666667,0,0,,,-45.99999999,,,
3863,7/25/2024,7/25/2024 19:45,7/25/2024 19:11,,14,14,805,805,10,11,Thursday,0,81,59.4,7.166666667,0,0,,,-34,,,
3863,7/25/2024,7/25/2024 19:46,7/25/2024 19:19,,10,14,423,604,11,12,Thursday,0,81,59.4,7.166666667,0,0,,,-27,,,
3863,7/25/2024,7/25/2024 21:00,7/25/2024 20:19,,12,12,515,515,14,13,Thursday,0,81,59.4,7.166666667,0,0,,,-41,,,
3863,7/25/2024,7/25/2024 21:08,7/25/2024 20:46,,16,16,717,717,15,14,Thursday,0,81,59.4,7.166666667,0,0,,,-22.00000001,,,
3863,7/25/2024,7/25/2024 20:57,7/25/2024 20:51,,6,9,274,317,13,15,Thursday,0,81,59.4,7.166666667,0,0,,,-5.999999999,,,
3863,7/26/2024,7/26/2024 8:15,7/26/2024 8:01,,5,5,212,212,16,16,Friday,0,85.4,65.4,12.46666667,0,0,,,-14,,,
3863,7/26/2024,7/26/2024 8:28,7/26/2024 8:24,,3,3,112,112,17,17,Friday,0,85.4,65.4,12.46666667,0,0,,,-4.000000003,,,
3863,7/26/2024,7/26/2024 17:57,7/26/2024 16:36,,5,7,212,297,3,1,Friday,0,85.4,65.4,12.46666667,0,0,,,-81,,,
3863,7/26/2024,7/26/2024 17:30,7/26/2024 16:55,,11,12,427,482,2,2,Friday,0,85.4,65.4,12.46666667,0,0,,,-35,,,
3863,7/26/2024,7/26/2024 16:52,7/26/2024 16:57,,9,13,390,492,1,3,Friday,0,85.4,65.4,12.46666667,0,0,,,5.000000006,,,
3863,7/26/2024,7/26/2024 18:15,7/26/2024 17:03,,8,10,329,404,4,4,Friday,0,85.4,65.4,12.46666667,0,0,,,-71.99999999,,,
3863,7/26/2024,7/26/2024 18:20,7/26/2024 17:27,,7,10,381,539,5,5,Friday,0,85.4,65.4,12.46666667,0,0,,,-53.00000001,,,
3863,7/26/2024,7/26/2024 18:35,7/26/2024 17:56,,7,10,367,563,6,6,Friday,0,85.4,65.4,12.46666667,0,0,,,-39,,,
3863,7/26/2024,7/26/2024 19:15,7/26/2024 18:32,,8,9,347,356,9,7,Friday,0,85.4,65.4,12.46666667,0,0,,,-43,,,
3863,7/26/2024,7/26/2024 19:15,7/26/2024 18:33,,10,15,405,545,8,8,Friday,0,85.4,65.4,12.46666667,0,0,,,-42,,,
3863,7/26/2024,7/26/2024 19:35,7/26/2024 18:50,,0,0,0,0,10,9,Friday,0,85.4,65.4,12.46666667,0,0,,,-45,,,
3863,7/26/2024,7/26/2024 19:46,7/26/2024 18:52,,7,11,270,481,12,10,Friday,0,85.4,65.4,12.46666667,0,0,,,-54,,,
3863,7/26/2024,7/26/2024 19:05,7/26/2024 19:00,,0,1,0,63,7,11,Friday,0,85.4,65.4,12.46666667,0,0,,,-5.000000006,,,
3863,7/26/2024,7/26/2024 19:55,7/26/2024 19:15,,7,10,327,453,13,12,Friday,0,85.4,65.4,12.46666667,0,0,,,-39.99999999,,,
3863,7/26/2024,7/26/2024 19:45,7/26/2024 19:40,,13,15,574,673,11,13,Friday,0,85.4,65.4,12.46666667,0,0,,,-4.999999995,,,
3863,7/26/2024,7/26/2024 20:57,7/26/2024 20:20,,11,17,348,689,14,14,Friday,0,85.4,65.4,12.46666667,0,0,,,-37.00000001,,,
3863,7/26/2024,7/26/2024 21:08,7/26/2024 20:29,,13,17,349,479,16,15,Friday,0,85.4,65.4,12.46666667,0,0,,,-39,,,
3863,7/26/2024,7/26/2024 21:00,7/26/2024 20:30,,6,7,293,301,15,16,Friday,0,85.4,65.4,12.46666667,0,0,,,-30,,,
3863,7/27/2024,7/27/2024 8:15,7/27/2024 7:54,,5,5,231,231,17,17,Saturday,0,90.4,70.8,12.7,0,0,,,-21,,,
3863,7/27/2024,7/27/2024 8:28,7/27/2024 8:25,,7,7,279,279,18,18,Saturday,0,90.4,70.8,12.7,0,0,,,-2.999999999,,,
3863,7/27/2024,7/27/2024 16:52,7/27/2024 16:52,,11,11,515,515,1,1,Saturday,0,90.4,70.8,12.7,0,0,,,0,,,
3863,7/27/2024,7/27/2024 17:30,7/27/2024 16:58,,11,11,458,458,2,2,Saturday,0,90.4,70.8,12.7,0,0,,,-32,,,
3863,7/27/2024,7/27/2024 17:57,7/27/2024 17:17,,6,6,294,294,3,3,Saturday,0,90.4,70.8,12.7,0,0,,,-40,,,
3863,7/27/2024,7/27/2024 18:35,7/27/2024 17:36,,11,12,532,540,6,4,Saturday,0,90.4,70.8,12.7,0,0,,,-59,,,
3863,7/27/2024,7/27/2024 18:15,7/27/2024 17:45,,11,11,417,417,4,5,Saturday,0,90.4,70.8,12.7,0,0,,,-29.99999999,,,
3863,7/27/2024,7/27/2024 19:15,7/27/2024 17:48,,13,14,510,527,8,6,Saturday,0,90.4,70.8,12.7,0,0,,,-87,,,
3863,7/27/2024,7/27/2024 19:46,7/27/2024 18:18,,11,12,597,599,12,7,Saturday,0,90.4,70.8,12.7,0,0,,,-88,,,
3863,7/27/2024,7/27/2024 18:20,7/27/2024 18:21,,0,0,0,0,5,8,Saturday,0,90.4,70.8,12.7,0,0,,,0.999999993,,,
3863,7/27/2024,7/27/2024 19:05,7/27/2024 18:39,,3,3,164,164,7,9,Saturday,0,90.4,70.8,12.7,0,0,,,-26,,,
3863,7/27/2024,7/27/2024 19:35,7/27/2024 18:39,,11,12,684,694,10,10,Saturday,0,90.4,70.8,12.7,0,0,,,-55.99999999,,,
3863,7/27/2024,7/27/2024 19:15,7/27/2024 18:41,,9,11,340,365,9,11,Saturday,0,90.4,70.8,12.7,0,0,,,-34.00000001,,,
3863,7/27/2024,7/27/2024 19:45,7/27/2024 19:19,,16,17,836,911,11,12,Saturday,0,90.4,70.8,12.7,0,0,,,-26,,,
3863,7/27/2024,7/27/2024 21:08,7/27/2024 20:06,,14,15,568,584,15,13,Saturday,0,90.4,70.8,12.7,0,0,,,-62,,,
3863,7/27/2024,7/27/2024 21:00,7/27/2024 20:21,,9,11,410,499,14,14,Saturday,0,90.4,70.8,12.7,0,0,,,-39,,,
3863,7/27/2024,7/27/2024 20:57,7/27/2024 21:09,,11,11,426,426,13,15,Saturday,0,90.4,70.8,12.7,0,0,,,12,,,
3863,7/28/2024,7/28/2024 8:15,7/28/2024 7:52,,4,6,154,182,16,16,Sunday,0,90,70,11.7,0.019176471,0,,,-23,,,
3863,7/28/2024,7/28/2024 8:28,7/28/2024 8:16,,4,4,230,230,17,17,Sunday,0,90,70,11.7,0.019176471,0,,,-12,,,
3863,7/28/2024,7/28/2024 18:15,7/28/2024 16:08,,9,14,363,458,4,1,Sunday,0,90,70,11.7,0.019176471,0,,,-127,,,
3863,7/28/2024,7/28/2024 16:52,7/28/2024 17:01,,14,14,585,585,1,2,Sunday,0,90,70,11.7,0.019176471,0,,,8.999999998,,,
3863,7/28/2024,7/28/2024 17:30,7/28/2024 17:48,,13,13,576,576,2,3,Sunday,0,90,70,11.7,0.019176471,0,,,18.00000001,,,
3863,7/28/2024,7/28/2024 18:35,7/28/2024 17:59,,13,14,600,628,6,4,Sunday,0,90,70,11.7,0.019176471,0,,,-36,,,
3863,7/28/2024,7/28/2024 17:57,7/28/2024 18:00,,8,8,381,381,3,5,Sunday,0,90,70,11.7,0.019176471,0,,,2.999999999,,,
3863,7/28/2024,7/28/2024 19:15,7/28/2024 18:18,,10,10,372,372,7,6,Sunday,0,90,70,11.7,0.019176471,0,,,-57.00000001,,,
3863,7/28/2024,7/28/2024 18:20,7/28/2024 18:19,,0,0,0,0,5,7,Sunday,0,90,70,11.7,0.019176471,0,,,-1.000000003,,,
3863,7/28/2024,7/28/2024 19:35,7/28/2024 18:43,,13,14,761,837,8,8,Sunday,0,90,70,11.7,0.019176471,0,,,-51.99999999,,,
3863,7/28/2024,7/28/2024 19:55,7/28/2024 19:01,,11,12,513,563,11,9,Sunday,0,90,70,11.7,0.019176471,0,,,-54,,,
3863,7/28/2024,7/28/2024 19:46,7/28/2024 19:21,,13,14,621,643,10,10,Sunday,0,90,70,11.7,0.019176471,0,,,-25,,,
3863,7/28/2024,7/28/2024 20:57,7/28/2024 20:14,,9,10,474,500,12,11,Sunday,0,90,70,11.7,0.019176471,0,,,-43,,,
3863,7/28/2024,7/28/2024 21:00,7/28/2024 20:20,,12,12,582,582,13,12,Sunday,0,90,70,11.7,0.019176471,0,,,-40,,,
3863,7/28/2024,7/28/2024 21:08,7/28/2024 20:45,,15,15,679,679,14,13,Sunday,0,90,70,11.7,0.019176471,0,,,-23,,,
3863,7/28/2024,7/28/2024 19:45,7/28/2024 22:30,,8,12,489,728,9,14,Sunday,0,90,70,11.7,0.019176471,0,,,165,,,
3863,7/29/2024,7/29/2024 16:52,7/29/2024 16:50,,15,16,625,741,1,1,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-1.999999996,,,
3863,7/29/2024,7/29/2024 18:15,7/29/2024 16:53,,16,16,638,638,4,2,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-81.99999999,,,
3863,7/29/2024,7/29/2024 17:30,7/29/2024 17:01,,15,17,565,668,2,3,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-29,,,
3863,7/29/2024,7/29/2024 18:20,7/29/2024 17:21,,13,13,696,696,5,4,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-59,,,
3863,7/29/2024,7/29/2024 19:15,7/29/2024 17:33,,19,19,836,836,9,5,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-102,,,
3863,7/29/2024,7/29/2024 17:57,7/29/2024 18:15,,8,8,396,396,3,6,Monday,0,87.2,69.4,3.2,0.779908257,0,,,18,,,
3863,7/29/2024,7/29/2024 19:15,7/29/2024 18:19,,10,12,460,560,8,7,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-56,,,
3863,7/29/2024,7/29/2024 19:46,7/29/2024 18:28,,10,13,614,810,12,8,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-78,,,
3863,7/29/2024,7/29/2024 18:35,7/29/2024 18:33,,17,18,856,893,6,9,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-1.999999996,,,
3863,7/29/2024,7/29/2024 19:05,7/29/2024 18:45,,6,7,299,316,7,10,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-20,,,
3863,7/29/2024,7/29/2024 19:35,7/29/2024 19:12,,14,19,760,1024,10,11,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-22.99999999,,,
3863,7/29/2024,7/29/2024 19:55,7/29/2024 19:16,,6,13,302,598,13,12,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-39,,,
3863,7/29/2024,7/29/2024 19:45,7/29/2024 20:30,,16,20,995,1245,11,13,Monday,0,87.2,69.4,3.2,0.779908257,0,,,45,,,
3863,7/29/2024,7/29/2024 21:08,7/29/2024 20:31,,12,19,651,947,16,14,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-37.00000001,,,
3863,7/29/2024,7/29/2024 8:28,7/29/2024 20:40,,7,8,367,374,15,15,Monday,0,87.2,69.4,3.2,0.779908257,0,,,732,,,
3863,7/29/2024,7/29/2024 21:00,7/29/2024 20:52,,5,10,266,494,15,16,Monday,0,87.2,69.4,3.2,0.779908257,0,,,-8.000000005,,,
3863,7/29/2024,7/29/2024 20:57,7/29/2024 21:18,,13,21,583,898,14,17,Monday,0,87.2,69.4,3.2,0.779908257,0,,,21,,,
3863,7/30/2024,7/30/2024 8:15,7/30/2024 8:25,,3,8,112,365,17,18,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,10,,,
3863,7/30/2024,7/30/2024 8:28,7/30/2024 8:41,,8,8,296,296,18,19,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,13,,,
3863,7/30/2024,7/30/2024 16:52,7/30/2024 16:52,,17,17,671,671,1,1,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,0,,,
3863,7/30/2024,7/30/2024 17:30,7/30/2024 17:23,,15,15,655,655,2,2,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,-6.999999991,,,
3863,7/30/2024,7/30/2024 17:57,7/30/2024 17:33,,14,14,711,711,3,3,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,-24,,,
3863,7/30/2024,7/30/2024 18:15,7/30/2024 17:38,,14,15,593,615,4,4,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,-36.99999999,,,
3863,7/30/2024,7/30/2024 18:20,7/30/2024 17:45,,10,10,612,612,5,5,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,-35,,,
3863,7/30/2024,7/30/2024 19:15,7/30/2024 18:25,,9,9,368,368,9,6,Tuesday,0,88.4,70.4,4.4,0.001764706,0,,,-50.00000001,,,
